time_s,depth_m,resistance_N_raw,resistance_N_filtered
0.5190158486,0.04815158248,130.5752563,129.9755783
0.5220205784,0.04845205694,130.1804962,130.085192
0.5250165462,0.04875165597,130.2001648,130.2350375
0.5280036926,0.04905037209,129.1974182,130.3271732
0.5310108662,0.04935108498,129.0589447,130.6109137
0.5340194106,0.04965193942,129.9542694,130.7476318
0.5370002389,0.04995002225,128.9899902,130.6436734
0.5400083661,0.05025083944,129.6606598,130.7299924
0.5430204272,0.05055204406,129.7140961,130.8333798
0.5460042953,0.05085042492,130.8140564,130.9233951
0.5490160584,0.05115160719,131.7562408,131.0002518
0.5520025492,0.05145025253,132.5990601,131.0967813
0.555023551,0.05175235495,131.714325,131.1469321
0.5580000877,0.05205000937,132.5674896,130.9964117
0.5610212088,0.05235211924,132.3476257,131.0324457
0.5640038252,0.05265038088,131.9018402,131.1181488
0.5670059323,0.05295059457,132.553421,131.272511
0.570017159,0.05325171724,132.9751282,131.3069348
0.5730015039,0.05355015025,127.4118118,131.1286676
0.5760099888,0.05385100096,132.2988892,131.1656293
0.5790057182,0.05415057391,132.7753448,131.1308258
0.5820087194,0.05445086956,132.9960022,131.1462891
0.5850031376,0.05475031212,132.3793488,130.9700818
0.5880002975,0.05505003035,132.5015564,130.8742615
0.5910061002,0.05535060912,131.5498657,130.7832379
0.5940032005,0.05565032363,126.8122482,130.7332635
0.5970008373,0.05595008656,131.0813446,130.6053101
0.6000076532,0.05625076592,132.3427429,130.7491675
0.6030017138,0.05655017123,133.0564728,130.7715393
0.6060145497,0.05685145408,129.9195404,130.649826
0.6090168357,0.0571516864,125.4975891,130.4763104
0.6120034456,0.05745034665,129.914032,130.9150198
0.615013957,0.05775139481,128.7905731,130.8643448
0.6180167198,0.05805167183,130.1006775,130.7604007
0.6210029721,0.05835029483,126.4088745,130.6182785
0.6240103245,0.05865103006,129.360733,130.4893515
0.6270087957,0.05895088241,130.3234711,130.6496719
0.6300132275,0.05925132334,130.4649658,130.5604745
0.6330097914,0.05955098197,129.3686523,130.9042529
0.6360028982,0.05985028669,135.9440613,130.8630573
0.6390007734,0.0601500757,132.4611359,130.7856219
0.642018199,0.06045182049,129.5105896,130.9378882
0.6450126767,0.0607512705,128.6372375,131.1726086
0.6480137706,0.06105137244,138.3795471,131.6187219
0.6510107517,0.06135107204,131.0320129,131.6194025
0.6540106535,0.06165106595,130.1767426,131.9186237
0.6570165157,0.06195165589,129.4429474,132.1234149
0.6600117087,0.06225116923,129.1561737,132.5158136
0.6630024314,0.06255023926,136.5095673,132.8088147
0.6660064459,0.06285064667,129.319931,132.8773486
0.6690155268,0.06315155327,135.4067078,132.9039984
0.6720067263,0.06345067173,130.0514526,132.9366223
0.6750092506,0.06375092268,130.4068604,132.7520618
0.6780092716,0.06405092776,136.8631287,132.7244489
0.6810064912,0.06435064971,135.7875519,133.0752063
0.6840064526,0.06465064734,136.6504211,133.2642737
0.6870049238,0.06495049596,129.9310455,133.1286066
0.6900048852,0.06525048614,136.2711029,133.3209595
0.6930091977,0.06555092335,135.220459,133.511778
0.6960155368,0.06585155427,136.2188416,133.7395221
0.6990043521,0.06615043432,136.6857605,133.8639246
0.7020113468,0.0664511323,132.0368195,133.80948
0.7050033808,0.06675034016,131.1312103,134.0589014
0.7080118656,0.06705118716,130.1842499,134.101861
0.7110028267,0.06735028327,131.3300476,134.5431696
0.7140007019,0.06765007228,131.770813,134.7676758
0.7170006037,0.06795006245,138.2795258,134.7507983
